Plural
	baseline_cl_male
Model: TsinghuaAI/CPM-Generate, Accuracy: 75.10000, Average Perplexity (Good Sentences): -26465.73438, Average Perplexity (Bad Sentences): -27917.31445
0: good sentence 0, PPL: -41722.26172
1: bad sentence 0, PPL: -47866.11328
2: good sentence 1, PPL: -49901.01953
3: bad sentence 1, PPL: -49981.17578
4: good sentence 2, PPL: -43411.93359
5: bad sentence 2, PPL: -52614.53125
6: good sentence 3, PPL: -35969.00000
7: bad sentence 3, PPL: -37181.76953
8: good sentence 4, PPL: -19176.95312
9: bad sentence 4, PPL: -21253.10352
10: good sentence 5, PPL: -12841.11230
11: bad sentence 5, PPL: -11839.25781
12: good sentence 6, PPL: -29165.60742
13: bad sentence 6, PPL: -31173.58008
14: good sentence 7, PPL: -50051.72266
15: bad sentence 7, PPL: -56317.45312
16: good sentence 8, PPL: -28941.56445
17: bad sentence 8, PPL: -31409.12109
18: good sentence 9, PPL: -33739.99609
19: bad sentence 9, PPL: -39722.72656
20: good sentence 10, PPL: -20861.02148
21: bad sentence 10, PPL: -22950.75781
22: good sentence 11, PPL: -11256.88672
23: bad sentence 11, PPL: -11053.19043
24: good sentence 12, PPL: -60016.08984
25: bad sentence 12, PPL: -66241.90625
26: good sentence 13, PPL: -50272.69141
27: bad sentence 13, PPL: -61211.12891
28: good sentence 14, PPL: -44959.79297
29: bad sentence 14, PPL: -49767.04297
30: good sentence 15, PPL: -30105.28906
31: bad sentence 15, PPL: -31483.34570
32: good sentence 16, PPL: -41327.08594
33: bad sentence 16, PPL: -46729.75000
34: good sentence 17, PPL: -31277.39062
35: bad sentence 17, PPL: -32827.32031
36: good sentence 18, PPL: -51050.25000
37: bad sentence 18, PPL: -61330.73438
38: good sentence 19, PPL: -16310.88281
39: bad sentence 19, PPL: -17251.63086
40: good sentence 20, PPL: -16688.46680
41: bad sentence 20, PPL: -18268.75000
42: good sentence 21, PPL: -29424.64844
43: bad sentence 21, PPL: -30536.07227
44: good sentence 22, PPL: -22483.09961
45: bad sentence 22, PPL: -23388.38281
46: good sentence 23, PPL: -45164.82422
47: bad sentence 23, PPL: -52192.23438
48: good sentence 24, PPL: -33726.42188
49: bad sentence 24, PPL: -40037.10156
50: good sentence 25, PPL: -13987.95410
51: bad sentence 25, PPL: -13642.03711
52: good sentence 26, PPL: -42556.19922
53: bad sentence 26, PPL: -47666.63281
54: good sentence 27, PPL: -26383.68164
55: bad sentence 27, PPL: -28801.52734
56: good sentence 28, PPL: -43930.69922
57: bad sentence 28, PPL: -46388.25000
58: good sentence 29, PPL: -19839.27930
59: bad sentence 29, PPL: -21934.56641
60: good sentence 30, PPL: -14548.87500
61: bad sentence 30, PPL: -13455.21484
62: good sentence 31, PPL: -33571.45703
63: bad sentence 31, PPL: -39509.79297
64: good sentence 32, PPL: -36162.12500
65: bad sentence 32, PPL: -41017.25000
66: good sentence 33, PPL: -35023.87109
67: bad sentence 33, PPL: -41466.32812
68: good sentence 34, PPL: -26102.60352
69: bad sentence 34, PPL: -28934.08789
70: good sentence 35, PPL: -19336.87305
71: bad sentence 35, PPL: -20682.99414
72: good sentence 36, PPL: -43341.98047
73: bad sentence 36, PPL: -47188.46484
74: good sentence 37, PPL: -37348.83984
75: bad sentence 37, PPL: -44082.91797
76: good sentence 38, PPL: -81147.73438
77: bad sentence 38, PPL: -95113.55469
78: good sentence 39, PPL: -15713.52734
79: bad sentence 39, PPL: -15896.93359
80: good sentence 40, PPL: -51686.55859
81: bad sentence 40, PPL: -54497.31250
82: good sentence 41, PPL: -15257.25781
83: bad sentence 41, PPL: -15432.52832
84: good sentence 42, PPL: -28979.20898
85: bad sentence 42, PPL: -31306.48633
86: good sentence 43, PPL: -54392.63672
87: bad sentence 43, PPL: -61131.32031
88: good sentence 44, PPL: -11140.70996
89: bad sentence 44, PPL: -10966.66113
90: good sentence 45, PPL: -26006.07031
91: bad sentence 45, PPL: -24938.34180
92: good sentence 46, PPL: -26663.46680
93: bad sentence 46, PPL: -26467.90625
94: good sentence 47, PPL: -27595.75195
95: bad sentence 47, PPL: -30326.48047
96: good sentence 48, PPL: -40582.67188
97: bad sentence 48, PPL: -47279.86328
98: good sentence 49, PPL: -20588.15625
